381.00558,0.17965603,0
388.4092,0.1861458,0
395.81583,0.19160452,0
403.2254,0.19802496,0
410.638,0.20498078,0
418.0536,0.2108706,0
425.47214,0.21618344,0
432.8927,0.2196112,0
440.31726,0.22387919,0
447.7428,0.22808063,0
455.17035,0.231647,0
462.59888,0.23392503,0
470.0304,0.23702937,0
477.46292,0.23877144,0
484.89743,0.2429581,0
492.33292,0.24666661,0
499.77142,0.25233883,0
507.2099,0.25850448,0
514.6504,0.26317072,0
522.0909,0.2662776,0
529.5333,0.26968876,0
536.9768,0.27396604,0
544.42126,0.27640295,0
551.8667,0.28023425,0
559.3142,0.28161442,0
566.7616,0.2830187,0
574.20905,0.2827656,0
581.6585,0.28289232,0
589.108,0.28181806,0
596.55835,0.28171894,0
604.0098,0.279669,0
611.4622,0.27686563,0
618.9146,0.27437943,0
626.36804,0.27133662,0
633.8215,0.26883748,0
641.2759,0.26938546,0
648.7303,0.2671821,0
656.1857,0.26366895,0
663.6411,0.2592119,0
671.09753,0.25930348,0
678.5539,0.25798455,0
686.0103,0.2526456,0
693.4677,0.24759917,0
700.9251,0.2447886,0
708.38354,0.2372066,0
715.84094,0.22801703,0
723.2993,0.21572293,0
730.7587,0.19959608,0
738.2171,0.18508936,0
745.6765,0.17198361,0
753.1359,0.17475012,0
760.5963,0.17438649,0
768.0557,0.1727354,0
775.5161,0.17055118,0
782.97754,0.16811313,0
790.4379,0.16714002,0
797.89935,0.16714573,0
805.36176,0.16739742,0
812.8232,0.16856146,0
820.2846,0.1683814,0
827.746,0.16596578,0
835.2074,0.16147979,0
842.66986,0.15809591,0
850.1313,0.15376842,0
857.5937,0.14840642,0
865.0551,0.14201885,0
872.5176,0.1357662,0
879.98004,0.13010414,0
887.44147,0.12432685,0
894.90393,0.11967451,0
902.3664,0.11655108,0
909.82886,0.11347382,0
917.2913,0.110167645,0
924.7538,0.10593659,0
932.21625,0.10028007,0
939.6788,0.09346218,0
947.14026,0.08608805,0
954.6027,0.07766173,0
962.0643,0.07291132,0
969.5268,0.06880723,0
976.9883,0.066790484,0
984.4498,0.06633847,0
991.9114,0.066160664,0
999.37286,0.06685212,0
1006.8344,0.06835391,0
1014.295,0.06895883,0
1021.7566,0.07002805,0
1029.2172,0.07132725,0
1036.6777,0.0715437,0
1044.1383,0.07313962,0
1051.5989,0.07521904,0
1059.0596,0.07680727,0
1066.5201,0.07851606,0
1073.9797,0.079636745,0
1081.4404,0.08018543,0
1088.9,0.07962045,0
1096.3597,0.078325026,0
1103.8184,0.07726588,0
1111.2781,0.075371034,0
1118.7368,0.073393084,0
1126.1964,0.07107715,0
1133.6552,0.06758938,0
1141.1129,0.062920876,0
1148.5717,0.05995614,0
1156.0304,0.058201432,0
1163.4882,0.057114687,0
1170.9459,0.057159677,0
1178.4037,0.057683665,0
1185.8616,0.058239702,0
1193.3184,0.05799763,0
1200.7761,0.058685444,0
1208.233,0.05959645,0
1215.6898,0.061001636,0
1223.1467,0.06357898,0
1230.6036,0.06547437,0
1238.0596,0.06694442,0
1245.5154,0.06825637,0
1252.9724,0.0691403,0
1260.4283,0.068819955,0
1267.8833,0.06907837,0
1275.3392,0.06917142,0
1282.7942,0.06879908,0
1290.2502,0.06882229,0
1297.7052,0.06832694,0
1305.1603,0.06805221,0
1312.6144,0.06709253,0
1320.0685,0.066134706,0
1327.5225,nan,0
1334.9756,nan,0
1342.4287,nan,0
1349.8818,nan,0
1357.3351,nan,0
1364.7872,nan,0
1372.2384,nan,0
1379.6907,nan,0
1387.1418,nan,0
1394.5931,nan,0
1402.0433,nan,0
1409.4937,nan,0
1416.944,nan,0
1424.3933,nan,0
1431.8427,nan,0
1439.292,0.06258276,0
1446.7404,0.059839904,0
1454.1888,0.05800985,0
1461.6372,0.05718325,0
1469.0847,0.059852656,0
1476.5321,0.058817733,0
1483.9796,0.05909722,0
1491.4261,0.058973268,0
1498.8727,0.05816365,0
1506.3192,0.05715389,0
1513.7649,0.057557132,0
1521.2104,0.057889227,0
1528.655,0.05723559,0
1536.1007,0.057622302,0
1543.5454,0.057359353,0
1550.9891,0.057315778,0
1558.4329,0.05704314,0
1565.8766,0.05552833,0
1573.3193,0.056098923,0
1580.7621,0.05595976,0
1588.205,0.056859404,0
