395.81583,0.08099014,-0.0029367087
403.2254,0.08534929,0.00088559603
410.638,0.09332632,0.0042369342
418.0536,0.09882606,0.00636373
425.47214,0.10513726,0.008050877
432.8927,0.1083922,0.0061359587
440.31726,0.11268387,0.0058540967
447.7428,0.11613329,0.006788751
455.17035,0.12090811,0.0073168
462.59888,0.124232896,0.0072736014
470.0304,0.12671907,0.007188824
477.46292,0.12904638,0.0071002813
484.89743,0.13229376,0.007644696
492.33292,0.13500008,0.00689434
499.77142,0.13971113,0.00710213
507.2099,0.1440053,0.0075831125
514.6504,0.14907749,0.007802808
522.0909,0.1532647,0.006979679
529.5333,0.158503,0.0075015356
536.9768,0.1649238,0.00751772
544.42126,0.1723895,0.0075590294
551.8667,0.18131663,0.007472817
559.3142,0.19091333,0.007714555
566.7616,0.20078194,0.0073749935
574.20905,0.20905194,0.007816719
581.6585,0.21976691,0.007670874
589.108,0.22654204,0.0068109035
596.55835,0.23461464,0.0063846265
604.0098,0.24134564,0.005701443
611.4622,0.24630545,0.005489805
618.9146,0.25047627,0.005573503
626.36804,0.25395912,0.004905796
633.8215,0.25822672,0.0050596846
641.2759,0.2627847,0.004627582
648.7303,0.263921,0.004633561
656.1857,0.2669016,0.0040734643
663.6411,0.26874372,0.0040280144
671.09753,0.27255112,0.004005372
678.5539,0.2784576,0.0044890507
686.0103,0.2801201,0.0038391924
693.4677,0.28521705,0.003219711
